4.7723,1.0297,-0.5673,0.5277,153.8678,3.31,2.379,2.2688
4.7825,1.0253,-0.4395,0.5238,156.3654,3.32,2.3696,2.2729
4.7927,1.0222,-0.3123,0.5213,158.8964,3.33,2.3601,2.2766
4.8029,1.0204,-0.1838,0.5201,161.4471,3.34,2.3504,2.2798
4.8132,1.0198,-0.0551,0.5202,164.0104,3.35,2.3406,2.2827
4.8234,1.0206,0.0738,0.5216,166.5741,3.36,2.3307,2.285
4.8336,1.0226,0.2028,0.5243,169.1238,3.37,2.3206,2.287
4.8438,1.0259,0.3318,0.5284,171.6477,3.38,2.3105,2.2884
4.8541,1.0305,0.4596,0.5338,174.1391,3.39,2.3002,2.2895
4.8645,1.0364,0.5887,0.5405,176.5895,3.4,2.2899,2.2901
4.875,1.0464,0.9982,249.4003,178.9347,3.41,2.2794,2.2903
4.8856,1.0601,1.3701,248.3809,179.6644,3.42,2.2688,2.2904
4.8964,1.0801,2.0007,247.3426,179.6668,3.43,2.2581,2.2904
4.9074,1.1001,1.9969,246.2814,179.6693,3.44,2.247,2.2905
4.9186,1.1201,2.0011,245.2016,179.6719,3.45,2.2358,2.2906
4.93,1.1401,2.0012,244.1035,179.6746,3.46,2.2244,2.2906
4.9416,1.1601,2.0013,242.9872,179.6773,3.47,2.2129,2.2907
4.9534,1.1801,1.9978,241.8487,179.68,3.48,2.2011,2.2908
4.9654,1.2001,1.9981,240.6881,179.6828,3.49,2.189,2.2908
4.9776,1.2201,2.0019,239.5099,179.6857,3.5,2.1768,2.2909
4.99,1.2401,2.002,238.3142,179.6887,3.51,2.1644,2.291
5.0026,1.2601,1.9986,237.0971,179.6917,3.52,2.1518,2.291
5.0154,1.2801,1.9989,235.8587,179.6948,3.53,2.139,2.2911
5.0284,1.3001,2.0024,234.6034,179.698,3.54,2.1261,2.2912
5.0416,1.3201,1.9961,233.3232,179.7012,3.55,2.1128,2.2912
5.055,1.3401,2.0028,232.0265,179.7045,3.56,2.0994,2.2913
5.0686,1.3601,1.9997,230.7095,179.7079,3.57,2.0858,2.2914
5.0824,1.3801,1.9999,229.3723,179.7113,3.58,2.0721,2.2914
5.0964,1.4,2.0001,228.0153,179.7148,3.59,2.0581,2.2915
5.1106,1.4201,1.9974,226.6345,179.7184,3.6,2.0438,2.2916
5.125,1.4401,2.0035,225.2384,179.7221,3.61,2.0295,2.2917
5.1396,1.46,1.9979,223.8192,179.7259,3.62,2.0148,2.2917
5.1544,1.48,2.001,222.381,179.7297,3.63,2.0001,2.2918
