2.7126,2.8249,2.0008,5.1289,50.9218,1.8,2.3306,0.8913
2.7411,2.8449,1.9996,5.0468,50.5861,1.81,2.3487,0.9133
2.7698,2.8649,1.9985,4.9643,50.2419,1.82,2.367,0.9354
2.7986,2.8849,2.0016,4.8819,49.8893,1.83,2.3856,0.9574
2.8276,2.9049,1.9991,4.7993,49.5279,1.84,2.4044,0.9795
2.8569,2.9243,1.9391,4.7167,49.1573,1.85,2.4235,1.0016
2.8861,2.9179,-0.6396,4.6348,48.7792,1.86,2.4428,1.0236
2.915,2.8979,-1.9994,4.5538,48.3955,1.87,2.462,1.0452
2.9438,2.8779,-2.0007,4.474,48.0073,1.88,2.4813,1.0666
2.9724,2.8579,-1.9994,4.3953,47.6144,1.89,2.5005,1.0877
3.0008,2.8379,-1.9993,4.3175,47.2166,1.9,2.5198,1.1086
3.029,2.8179,-2.0007,4.2409,46.8139,1.91,2.5391,1.1291
3.0569,2.7979,-2.0006,4.1654,46.4066,1.92,2.5584,1.1494
3.0847,2.7779,-1.9993,4.091,45.9943,1.93,2.5777,1.1694
3.1123,2.7579,-1.9993,4.0174,45.5767,1.94,2.597,1.1891
3.1397,2.7379,-2.0019,3.9452,45.1541,1.95,2.6163,1.2085
3.1669,2.7179,-1.9979,3.8738,44.7263,1.96,2.6356,1.2276
3.1938,2.6979,-2.0018,3.8037,44.2932,1.97,2.6549,1.2464
3.2206,2.6779,-1.9978,3.7344,43.8545,1.98,2.6742,1.265
3.2472,2.6579,-2.0018,3.6664,43.4103,1.99,2.6935,1.2833
3.2736,2.6379,-1.9991,3.5995,42.9607,2,2.7129,1.3012
3.2998,2.6179,-2.0003,3.5335,42.5054,2.01,2.7322,1.3189
3.3257,2.5979,-2.0003,3.4687,42.0445,2.02,2.7514,1.3363
3.3515,2.5779,-2.0003,3.4048,41.578,2.03,2.7707,1.3534
3.3771,2.5579,-1.9989,3.3422,41.1053,2.04,2.79,1.3702
3.4025,2.5379,-2.0002,3.2805,40.6266,2.05,2.8093,1.3868
3.4276,2.5179,-2.0001,3.2199,40.1418,2.06,2.8285,1.403
3.4526,2.4979,-2.0001,3.1604,39.651,2.07,2.8477,1.4189
3.4774,2.4779,-2,3.1019,39.1541,2.08,2.867,1.4346
3.502,2.4579,-1.9999,3.0445,38.6509,2.09,2.8861,1.4499
3.5264,2.4379,-1.9999,2.9882,38.1413,2.1,2.9053,1.465
3.5505,2.4179,-1.9998,2.9329,37.6253,2.11,2.9245,1.4798
3.5745,2.3979,-1.9997,2.8786,37.1028,2.12,2.9436,1.4942
3.5983,2.3779,-2.001,2.8255,36.5739,2.13,2.9627,1.5084
3.6219,2.3579,-1.9983,2.7733,36.0383,2.14,2.9818,1.5223
3.6452,2.3379,-2.0022,2.7223,35.4962,2.15,3.0008,1.5358
3.6684,2.3179,-1.9981,2.6722,34.9475,2.16,3.0198,1.5491
3.6914,2.2979,-2.0007,2.6232,34.3918,2.17,3.0388,1.5621
3.7142,2.2779,-1.9993,2.5752,33.8293,2.18,3.0577,1.5748
3.7368,2.2579,-2.0005,2.5283,33.26,2.19,3.0766,1.5872
3.7592,2.2379,-2.0004,2.4824,32.6841,2.2,3.0954,1.5992
3.7813,2.2179,-2.0003,2.4375,32.1016,2.21,3.1142,1.611
3.8033,2.1979,-1.9975,2.3937,31.5121,2.22,3.1329,1.6225
3.8251,2.1781,-1.9817,2.3508,30.9154,2.23,3.1516,1.6337
3.8467,2.1586,-1.9538,2.3089,30.3119,2.24,3.1702,1.6446
3.8681,2.1393,-1.9254,2.268,29.7015,2.25,3.1888,1.6552
3.8893,2.1203,-1.8953,2.2281,29.0837,2.26,3.2074,1.6655
3.9103,2.1017,-1.8689,2.1892,28.459,2.27,3.2258,1.6755
3.9311,2.0833,-1.8371,2.1512,27.8272,2.28,3.2443,1.6853
3.9518,2.0652,-1.8088,2.1142,27.1879,2.29,3.2626,1.6947
3.9722,2.0474,-1.779,2.0781,26.5414,2.3,3.2809,1.7038
3.9925,2.0299,-1.7478,2.0428,25.8873,2.31,3.2992,1.7127
4.0127,2.0127,-1.7186,2.0085,25.2255,2.32,3.3174,1.7213
4.0326,1.9959,-1.6881,1.9752,24.5565,2.33,3.3356,1.7296
4.0524,1.9793,-1.6573,1.9427,23.8802,2.34,3.3537,1.7376
4.072,1.963,-1.6251,1.9111,23.196,2.35,3.3717,1.7453
4.0915,1.9471,-1.595,1.8803,22.5041,2.36,3.3897,1.7528
4.1108,1.9315,-1.5624,1.8504,21.8044,2.37,3.4076,1.7599
4.13,1.9161,-1.5317,1.8214,21.0968,2.38,3.4255,1.7668
4.149,1.9012,-1.4997,1.7932,20.3818,2.39,3.4433,1.7735
4.1679,1.8865,-1.4665,1.7658,19.659,2.4,3.4611,1.7798
4.1866,1.8721,-1.4351,1.7393,18.9283,2.41,3.4788,1.7859
4.2052,1.8581,-1.4015,1.7135,18.1898,2.42,3.4965,1.7917
4.2236,1.8444,-1.3696,1.6886,17.4435,2.43,3.5141,1.7972
4.2419,1.8311,-1.3365,1.6644,16.6899,2.44,3.5316,1.8025
4.2601,1.818,-1.3024,1.6411,15.9286,2.45,3.5491,1.8075
4.2782,1.8054,-1.2689,1.6184,15.159,2.46,3.5665,1.8122
4.2961,1.793,-1.2352,1.5966,14.3813,2.47,3.5839,1.8166
4.3139,1.781,-1.203,1.5755,13.5966,2.48,3.6012,1.8208
4.3316,1.7693,-1.1665,1.5551,12.8043,2.49,3.6184,1.8247
4.3492,1.758,-1.1339,1.5355,12.004,2.5,3.6356,1.8284
4.3667,1.747,-1.0987,1.5166,11.1965,2.51,3.6528,1.8318
4.384,1.7363,-1.0648,1.4984,10.3817,2.52,3.6698,1.8349
4.4013,1.726,-1.0293,1.481,9.5598,2.53,3.6869,1.8378
4.4184,1.7161,-0.9944,1.4642,8.7304,2.54,3.7038,1.8404
4.4355,1.7065,-0.9593,1.4481,7.8936,2.55,3.7207,1.8427
4.4525,1.6973,-0.9247,1.4327,7.0501,2.56,3.7376,1.8448
4.4693,1.6884,-0.8887,1.418,6.2,2.57,3.7544,1.8466
4.4861,1.6798,-0.8532,1.404,5.3431,2.58,3.7711,1.8482
4.5029,1.6717,-0.8175,1.3906,4.4794,2.59,3.7878,1.8495
4.5195,1.6638,-0.7816,1.3779,3.6091,2.6,3.8044,1.8506
4.5361,1.6564,-0.7462,1.3658,2.7331,2.61,3.8209,1.8513
4.5526,1.6493,-0.7096,1.3544,1.8515,2.62,3.8374,1.8519
4.569,1.6426,-0.6734,1.3437,0.9641,2.63,3.8538,1.8522
4.5853,1.6362,-0.6371,1.3335,0.071,2.64,3.8702,1.8522
4.6016,1.6302,-0.6007,1.324,-0.8275,2.65,3.8865,1.8519
4.6179,1.6245,-0.5642,1.3152,-1.7312,2.66,3.9027,1.8514
4.6341,1.6193,-0.5276,1.3069,-2.6397,2.67,3.9189,1.8507
4.6502,1.6143,-0.4909,1.2993,-3.5528,2.68,3.935,1.8497
4.6663,1.6098,-0.4545,1.2923,-4.4695,2.69,3.951,1.8484
4.6824,1.6056,-0.417,1.2859,-5.3902,2.7,3.967,1.8469
4.6984,1.6018,-0.3804,1.2801,-6.3152,2.71,3.983,1.8452
4.7144,1.5984,-0.3437,1.2749,-7.2429,2.72,3.9988,1.8432
4.7303,1.5953,-0.3062,1.2703,-8.1735,2.73,4.0146,1.8409
4.7463,1.5926,-0.2694,1.2663,-9.1075,2.74,4.0303,1.8384
4.7622,1.5903,-0.2322,1.2629,-10.0438,2.75,4.046,1.8356
4.7781,1.5884,-0.1952,1.2601,-10.9814,2.76,4.0616,1.8326
4.7939,1.5868,-0.1579,1.2579,-11.9206,2.77,4.0771,1.8293
4.8098,1.5856,-0.1208,1.2563,-12.8617,2.78,4.0926,1.8258
4.8256,1.5847,-0.0836,1.2552,-13.8036,2.79,4.1079,1.822
4.8415,1.5843,-0.0464,1.2548,-14.7461,2.8,4.1233,1.818
4.8573,1.5842,-0.0092,1.2549,-15.6893,2.81,4.1385,1.8137
4.8732,1.5845,0.028,1.2557,-16.6324,2.82,4.1537,1.8091
4.889,1.5851,0.0651,1.257,-17.5741,2.83,4.1688,1.8044
4.9049,1.5861,0.1022,1.2589,-18.5156,2.84,4.1839,1.7993
4.9208,1.5875,0.1394,1.2614,-19.4563,2.85,4.1988,1.794
4.9366,1.5893,0.1765,1.2645,-20.3954,2.86,4.2137,1.7885
4.9526,1.5914,0.2135,1.2682,-21.3325,2.87,4.2286,1.7827
4.9685,1.5939,0.2504,1.2725,-22.2671,2.88,4.2433,1.7767
4.9845,1.5968,0.2873,1.2774,-23.199,2.89,4.258,1.7704
5.0005,1.6,0.3239,1.2829,-24.1284,2.9,4.2726,1.7638
5.0165,1.6037,0.3609,1.2889,-25.055,2.91,4.2871,1.757
5.0326,1.6076,0.3976,1.2956,-25.9779,2.92,4.3016,1.75
5.0487,1.612,0.4341,1.3029,-26.8968,2.93,4.3159,1.7427
5.0649,1.6167,0.4703,1.3108,-27.8119,2.94,4.3302,1.7352
5.0811,1.6217,0.5073,1.3193,-28.7223,2.95,4.3444,1.7274
5.0974,1.6272,0.5425,1.3285,-29.6284,2.96,4.3586,1.7193
5.1137,1.633,0.5798,1.3382,-30.5299,2.97,4.3727,1.711
5.1301,1.6391,0.615,1.3486,-31.4259,2.98,4.3867,1.7025
5.1465,1.6456,0.6513,1.3596,-32.3167,2.99,4.4006,1.6937
5.1631,1.6525,0.6871,1.3712,-33.2016,3,4.4144,1.6846
5.1797,1.6597,0.7222,1.3835,-34.0808,3.01,4.4281,1.6753
5.1963,1.667,0.729,1.3965,-34.9542,3.02,4.4418,1.6658
5.2129,1.6572,-0.9832,1.4099,-35.8162,3.03,4.4552,1.6561
5.2293,1.6372,-1.9989,1.4237,-36.6603,3.04,4.4684,1.6463
5.2454,1.6172,-2.0003,1.4379,-37.4844,3.05,4.4812,1.6365
5.2614,1.5972,-2.0004,1.4525,-38.2879,3.06,4.4937,1.6266
5.2772,1.5772,-1.999,1.4674,-39.0716,3.07,4.506,1.6166
5.2928,1.5572,-2.0006,1.4825,-39.8359,3.08,4.5179,1.6067
5.3081,1.5372,-2.0007,1.498,-40.5803,3.09,4.5296,1.5967
5.3233,1.5172,-1.9977,1.5137,-41.3062,3.1,4.541,1.5866
5.3383,1.4972,-2.0025,1.5297,-42.0133,3.11,4.5521,1.5766
5.3531,1.4772,-1.9979,1.5458,-42.7019,3.12,4.563,1.5666
5.3676,1.4576,-1.9591,1.0518,-43.194,3.13,4.5736,1.5566
5.3821,1.4453,-1.2322,1.0372,-43.7993,3.14,4.584,1.5466
5.3964,1.4354,-0.9851,1.0235,-44.9067,3.15,4.5942,1.5365
5.4107,1.4261,-0.9328,1.0105,-46.0268,3.16,4.6041,1.5262
5.4249,1.4173,-0.8806,0.9984,-47.161,3.17,4.6138,1.5158
5.439,1.409,-0.8304,0.9871,-48.3079,3.18,4.6231,1.5053
5.453,1.4012,-0.7782,0.9765,-49.4661,3.19,4.6322,1.4947
5.4669,1.3939,-0.7268,0.9667,-50.6358,3.2,4.6411,1.4839
5.4808,1.3872,-0.6755,0.9577,-51.8165,3.21,4.6496,1.473
5.4946,1.381,-0.6242,0.9495,-53.0074,3.22,4.6579,1.462
5.5083,1.3752,-0.573,0.9419,-54.208,3.23,4.666,1.4508
5.522,1.37,-0.5216,0.9351,-55.4184,3.24,4.6738,1.4395
5.5357,1.3653,-0.471,0.929,-56.6378,3.25,4.6813,1.4281
5.5493,1.3611,-0.4206,0.9237,-57.8636,3.26,4.6885,1.4166
5.5629,1.3574,-0.3695,0.919,-59.0959,3.27,4.6955,1.4049
5.5764,1.3542,-0.3194,0.915,-60.3348,3.28,4.7022,1.3932
5.5899,1.3515,-0.2691,0.9117,-61.5794,3.29,4.7086,1.3813
5.6034,1.3493,-0.2194,0.9091,-62.8289,3.3,4.7148,1.3693
5.6169,1.3476,-0.1699,0.9071,-64.0813,3.31,4.7207,1.3572
5.6304,1.3464,-0.1206,0.9058,-65.3359,3.32,4.7263,1.3449
5.6438,1.3457,-0.0718,0.9052,-66.5918,3.33,4.7316,1.3326
5.6573,1.3455,-0.0233,0.9052,-67.8488,3.34,4.7367,1.3201
5.6707,1.3457,0.0247,0.9059,-69.1062,3.35,4.7415,1.3076
5.6842,1.3464,0.0723,0.9071,-70.363,3.36,4.746,1.2949
5.6977,1.3476,0.1194,0.9091,-71.6184,3.37,4.7503,1.2821
5.7112,1.3493,0.166,0.9116,-72.8705,3.38,4.7543,1.2692
5.7247,1.3514,0.212,0.9148,-74.1186,3.39,4.758,1.2562
5.7382,1.354,0.2571,0.9186,-75.3627,3.4,4.7614,1.2431
5.7518,1.357,0.3018,0.923,-76.603,3.41,4.7645,1.2299
5.7654,1.3605,0.3463,0.928,-77.8369,3.42,4.7674,1.2166
5.779,1.3643,0.389,0.9336,-79.0637,3.43,4.77,1.2032
5.7927,1.3687,0.4314,0.9398,-80.2845,3.44,4.7723,1.1897
5.8065,1.3734,0.4733,0.9465,-81.4977,3.45,4.7743,1.1761
5.8202,1.3785,0.5139,0.9539,-82.7019,3.46,4.7761,1.1625
5.8341,1.3841,0.5532,0.9618,-83.8974,3.47,4.7775,1.1487
5.848,1.39,0.5919,0.9703,-85.0845,3.48,4.7787,1.1348
5.862,1.3963,0.63,0.9794,-86.262,3.49,4.7796,1.1209
5.876,1.4029,0.6665,0.989,-87.4285,3.5,4.7803,1.1069
5.8901,1.41,0.7013,0.9991,-88.5845,3.51,4.7806,1.0928
5.9042,1.4173,0.7359,1.0098,-89.7297,3.52,4.7807,1.0786
5.9185,1.425,0.7676,1.0209,-90.8645,3.53,4.7805,1.0644
5.9328,1.433,0.8006,1.0326,-91.988,3.54,4.78,1.0501
5.9472,1.4413,0.8295,1.0448,-93.0992,3.55,4.7792,1.0357
